,matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
807,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,17/01/2020 09:18,17/01/2020 16:34
808,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,21/01/2020 14:23,22/01/2020 11:59
809,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,04/03/2019 14:29,11/03/2019 17:56
810,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",1,,04/09/2019 17:33,05/09/2019 11:44
811,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,15/09/2019 10:33,15/09/2019 11:58
812,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,4,,18/06/2019 12:42,22/06/2019 12:59
813,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,20/12/2019 10:43,25/12/2019 15:39
814,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,18/09/2020 10:00,22/09/2020 14:45
815,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",2,,26/10/2020 15:00,27/10/2020 14:08
816,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,25/05/2020 13:24,26/05/2020 11:12
817,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",1,,12/02/2019 16:15,13/02/2019 10:43
818,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",3,,08/02/2020 13:25,08/02/2020 15:57
819,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",04/10/2019 13:06,11/10/2019 10:26
820,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,23/10/2020 14:34,24/10/2020 09:27
821,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",1,,10/02/2020 17:54,11/02/2020 16:45
822,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,25/12/2020 12:55,31/12/2020 17:15
823,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,27/09/2020 12:04,29/09/2020 13:03
824,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,25/07/2019 11:35,29/07/2019 10:07
825,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",4,,09/03/2019 12:09,09/03/2019 16:12
826,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",1,,27/01/2020 17:34,28/01/2020 11:32
827,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,15/06/2019 14:30,16/06/2019 13:12
828,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,16/10/2019 13:23,21/10/2019 10:35
829,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",2,,16/06/2020 14:32,17/06/2020 12:54
830,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,11/01/2019 16:00,12/01/2019 11:35
831,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,07/03/2020 14:31,10/03/2020 13:11
832,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,03/08/2020 15:58,03/08/2020 16:18
833,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,02/03/2020 11:48,02/03/2020 14:20
834,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",2,,21/08/2019 11:37,21/08/2019 11:40
835,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",4,,26/02/2019 16:57,27/02/2019 11:55
836,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",1,,21/04/2020 10:41,21/04/2020 15:44
837,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,1,,12/08/2019 14:16,18/08/2019 11:24
838,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,12/08/2019 12:10,13/08/2019 10:42
839,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,4,,21/04/2020 11:17,28/04/2020 14:00
840,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",2,,05/04/2019 12:57,06/04/2019 11:30
841,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,20/03/2020 10:32,20/03/2020 11:36
842,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,25/09/2019 14:35,27/09/2019 13:48
843,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,01/01/2020 15:26,01/01/2020 15:46
844,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,17/04/2019 13:05,17/04/2019 16:08
845,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",4,,01/02/2020 09:42,01/02/2020 15:16
846,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,17/09/2019 17:41,23/09/2019 16:52
847,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,3,,11/04/2020 12:26,15/04/2020 11:44
848,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,27/06/2020 17:50,28/06/2020 16:17
849,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,03/07/2020 12:01,10/07/2020 13:23
850,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",4,,25/10/2019 17:36,26/10/2019 17:25
851,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",2,,20/12/2020 12:01,24/12/2020 09:58
852,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,19/03/2019 09:52,24/03/2019 10:57
853,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,3,,22/12/2020 17:53,23/12/2020 10:34
854,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,10/10/2019 15:25,13/10/2019 15:42
855,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",1,,13/05/2019 10:23,13/05/2019 13:11
856,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,01/10/2020 15:22,05/10/2020 14:21
857,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",3,,02/11/2019 16:35,03/11/2019 13:13
858,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",2,,24/10/2020 14:40,24/10/2020 15:08
859,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",3,,24/09/2019 09:00,24/09/2019 14:40
860,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",2,,16/11/2019 17:55,17/11/2019 16:40
861,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",1,,15/05/2020 10:46,15/05/2020 16:13
862,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,13/05/2020 12:36,15/05/2020 13:29
863,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,28/02/2020 15:06,29/02/2020 09:12
864,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,06/02/2019 10:29,13/02/2019 09:23
865,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,06/09/2020 10:23,06/09/2020 16:59
866,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",1,,16/08/2020 09:00,16/08/2020 09:23
867,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,05/12/2020 14:27,12/12/2020 12:20
868,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,16/10/2020 14:34,16/10/2020 15:26
869,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,14/08/2019 10:00,14/08/2019 15:50
870,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,23/05/2020 09:33,25/05/2020 14:38
871,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,27/11/2019 13:24,02/12/2019 15:30
872,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,3,,12/04/2020 17:01,17/04/2020 12:07
873,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",1,,30/04/2019 14:15,01/05/2019 11:40
874,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,1,,04/03/2019 09:56,04/03/2019 17:19
875,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",2,,01/05/2019 11:30,01/05/2019 12:21
876,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",14/09/2019 09:47,17/09/2019 12:11
877,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,4,,25/03/2019 17:24,01/04/2019 14:29
878,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,05/03/2020 10:15,06/03/2020 09:48
879,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,16/03/2019 09:27,22/03/2019 12:59
880,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",4,,30/08/2020 15:31,01/09/2020 09:17
881,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,10/05/2019 11:21,10/05/2019 16:32
882,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",17/11/2020 14:50,19/11/2020 17:55
883,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,1,,28/01/2020 16:34,04/02/2020 09:15
884,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,17/11/2020 12:58,18/11/2020 09:07
885,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",4,,20/09/2019 12:48,21/09/2019 11:21
886,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",4,,21/01/2020 14:20,21/01/2020 15:01
887,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",12/01/2019 09:48,17/01/2019 15:31
888,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",4,,25/11/2020 14:13,26/11/2020 09:54
889,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",3,,16/04/2020 11:45,19/04/2020 16:17
890,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",1,,18/11/2020 09:12,18/11/2020 14:38
891,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",1,,02/11/2020 10:04,02/11/2020 11:34
892,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,29/05/2019 12:08,30/05/2019 11:47
893,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,01/04/2020 16:44,01/04/2020 17:40
894,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",4,,07/06/2020 11:50,07/06/2020 14:07
895,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,2,,03/04/2019 12:16,04/04/2019 11:29
896,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",1,,02/03/2019 15:26,02/03/2019 17:25
897,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",1,,11/07/2019 17:41,12/07/2019 14:02
898,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",30/07/2020 12:57,01/08/2020 15:32
899,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",3,,06/04/2019 09:19,06/04/2019 15:46
900,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",4,,09/05/2019 10:13,09/05/2019 12:15
901,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",4,,06/01/2019 14:35,06/01/2019 17:21
902,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,06/04/2020 11:10,08/04/2020 16:04
903,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,27/07/2019 12:08,03/08/2019 13:46
904,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,03/12/2020 15:22,03/12/2020 16:55
905,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",3,,28/09/2019 11:53,05/10/2019 17:54
906,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",1,,07/12/2019 15:35,08/12/2019 14:52
907,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",2,,03/11/2019 16:24,04/11/2019 09:17
908,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,20/09/2019 09:17,20/09/2019 16:07
909,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,11/03/2020 10:03,11/03/2020 14:06
910,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,22/02/2019 16:37,28/02/2019 12:09
911,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",2,,06/11/2019 17:41,07/11/2019 15:11
912,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",12/09/2019 12:15,19/09/2019 16:49
913,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,25/09/2020 16:27,30/09/2020 13:07
914,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,17/05/2020 16:13,21/05/2020 17:07
915,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,16/04/2020 09:36,23/04/2020 17:08
916,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",3,,13/05/2020 14:46,14/05/2020 09:58
917,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",2,,18/04/2020 14:11,19/04/2020 12:34
918,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",23/09/2020 15:42,26/09/2020 10:13
919,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,15/06/2020 17:45,18/06/2020 14:07
920,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,01/05/2020 16:23,01/05/2020 16:40
921,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,02/01/2019 17:23,03/01/2019 14:03
922,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,25/05/2020 15:55,25/05/2020 17:14
923,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,1,,28/05/2020 17:28,03/06/2020 16:27
924,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",1,,06/05/2020 16:26,06/05/2020 17:32
925,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",1,,12/12/2019 09:32,12/12/2019 12:48
926,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,05/06/2020 17:55,06/06/2020 15:18
927,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",1,,24/11/2020 17:51,25/11/2020 13:44
928,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,20/04/2019 13:50,20/04/2019 15:06
929,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,23/12/2019 16:31,25/12/2019 10:27
930,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,05/11/2019 16:53,07/11/2019 14:38
931,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,3,,04/06/2019 13:40,05/06/2019 13:07
932,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,4,,03/01/2019 15:47,04/01/2019 10:55
933,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,26/05/2020 12:42,26/05/2020 13:26
934,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,01/06/2020 15:37,05/06/2020 10:05
935,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",4,,05/07/2019 13:10,06/07/2019 09:18
936,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,05/02/2019 14:34,05/02/2019 17:52
937,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",2,,30/08/2019 14:46,31/08/2019 12:29
938,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,14/09/2019 16:34,15/09/2019 14:03
939,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,05/06/2020 10:41,07/06/2020 09:53
940,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",09/10/2020 16:32,15/10/2020 13:52
941,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,03/03/2019 10:12,06/03/2019 11:14
942,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,10/11/2020 14:41,15/11/2020 09:26
943,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,11/11/2019 16:03,17/11/2019 09:35
944,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",1,,23/09/2020 12:47,24/09/2020 09:19
945,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,11/12/2019 11:53,18/12/2019 14:13
946,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,26/02/2020 17:29,01/03/2020 15:42
947,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",4,,29/12/2019 09:23,01/01/2020 13:38
948,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",16/12/2020 13:27,21/12/2020 13:10
949,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,20/07/2020 12:39,20/07/2020 14:41
950,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,4,,07/10/2020 14:19,12/10/2020 17:30
951,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,28/05/2019 11:26,28/05/2019 17:46
952,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",1,,17/01/2019 10:48,17/01/2019 11:08
953,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,13/05/2019 15:09,18/05/2019 14:27
954,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",1,,31/12/2019 13:37,01/01/2020 10:03
955,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,2,,16/03/2019 13:30,17/03/2019 10:04
956,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",4,,10/05/2019 12:06,10/05/2019 15:21
957,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,2,,12/11/2020 17:52,17/11/2020 14:11
958,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,1,,27/06/2019 13:29,03/07/2019 17:33
959,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",20/08/2019 16:08,25/08/2019 15:50
960,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",2,,27/09/2020 10:58,28/09/2020 10:07
961,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",3,,22/07/2020 12:05,27/07/2020 14:13
962,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,10/07/2019 09:15,11/07/2019 09:02
963,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,17/10/2020 10:08,17/10/2020 16:55
964,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",11/06/2020 10:35,18/06/2020 15:16
965,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,12/01/2020 16:03,18/01/2020 15:35
966,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,3,,29/05/2019 13:15,01/06/2019 09:20
967,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,24/08/2020 09:02,24/08/2020 17:24
968,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,03/10/2020 15:27,07/10/2020 11:12
969,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,26/06/2019 14:18,03/07/2019 15:13
970,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,16/05/2020 12:21,17/05/2020 11:40
971,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",1,,25/09/2020 17:07,25/09/2020 17:29
972,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,30/05/2019 14:20,31/05/2019 10:52
973,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",3,,27/11/2020 15:53,28/11/2020 09:09
974,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,07/06/2019 14:35,07/06/2019 17:40
975,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,14/04/2019 14:05,16/04/2019 13:16
976,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,24/12/2019 13:16,25/12/2019 09:07
977,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,2,,12/07/2019 12:58,17/07/2019 10:54
978,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",4,,19/12/2019 13:16,20/12/2019 10:49
