,dt_venda,nome_funcionario,cargo,nome_loja,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final,mes,ano,meta,lucro,magem_lucro,pazo_entrega
1160,2019-11-22 13:28:00,Maria das Graças,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,3,2019-11-23 10:07:00,9597.0,11,2019,285000,2697.2999999999997,0.28105658018130664,0 days 20:39:00
1161,2020-09-08 14:59:00,Maria das Graças,Vendedor,Loja Matriz,Sofá,Casa,789.9,1399.0,3,2020-09-13 11:59:00,4197.0,9,2020,285000,1827.3000000000002,0.43538241601143673,4 days 21:00:00
1162,2020-04-09 14:46:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,3,2020-04-10 13:42:00,1020.0,4,2020,285000,456.29999999999995,0.44735294117647056,0 days 22:56:00
1163,2019-03-14 13:02:00,Maria das Graças,Vendedor,Loja Matriz,Cafeteira,Cozinha,159.9,284.9,3,2019-03-15 09:52:00,854.6999999999999,3,2019,285000,374.9999999999999,0.4387504387504387,0 days 20:50:00
1164,2020-11-09 11:25:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,3,2020-11-12 14:57:00,6839.969999999999,11,2020,285000,2637.269999999999,0.38556748055912515,3 days 03:32:00
1165,2020-05-15 12:24:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,3,2020-05-15 13:20:00,167.7,5,2020,285000,84.0,0.5008944543828265,0 days 00:56:00
1166,2019-03-05 16:02:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,1,2019-03-08 16:09:00,404.1,3,2019,285000,193.20000000000002,0.47809948032665184,3 days 00:07:00
1167,2019-09-25 10:14:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,3,2019-09-25 12:50:00,5030.700000000001,9,2019,285000,2331.0000000000005,0.4633550002981693,0 days 02:36:00
1168,2019-10-04 10:30:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2019-10-07 16:18:00,1709.1,10,2019,285000,610.0999999999999,0.35697150547071554,3 days 05:48:00
1169,2019-06-13 09:54:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,2,2019-06-13 17:05:00,2849.82,6,2019,285000,1251.8200000000002,0.43926283063491733,0 days 07:11:00
1170,2020-12-16 17:22:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,4,2020-12-17 15:12:00,2696.4,12,2020,285000,1376.8000000000002,0.5106067349058003,0 days 21:50:00
1171,2019-12-16 12:14:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,2,2019-12-16 12:39:00,1348.2,12,2019,285000,688.4000000000001,0.5106067349058003,0 days 00:25:00
1172,2019-07-17 14:01:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-07-19 10:26:00,4559.98,7,2019,285000,1758.1799999999994,0.38556748055912515,1 days 20:25:00
1173,2019-06-11 10:14:00,Maria das Graças,Vendedor,Loja Matriz,Sofá,Casa,789.9,1399.0,2,2019-06-16 09:42:00,2798.0,6,2019,285000,1218.2,0.43538241601143673,4 days 23:28:00
1174,2020-09-09 14:59:00,Maria das Graças,Vendedor,Loja Matriz,Batedeira,Cozinha,49.9,95.9,2,2020-09-09 17:49:00,191.8,9,2020,285000,92.00000000000001,0.4796663190823775,0 days 02:50:00
1175,2019-04-03 11:58:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,2,2019-04-03 15:29:00,729.0,4,2019,285000,351.0,0.48148148148148145,0 days 03:31:00
1176,2019-04-20 12:45:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,2,2019-04-20 15:35:00,2849.82,4,2019,285000,1251.8200000000002,0.43926283063491733,0 days 02:50:00
1177,2019-12-31 17:44:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,4,2020-01-02 14:03:00,1616.4,12,2019,285000,772.8000000000001,0.47809948032665184,1 days 20:19:00
1178,2019-06-04 09:56:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-06-11 12:23:00,4559.98,6,2019,285000,1758.1799999999994,0.38556748055912515,7 days 02:27:00
1179,2019-05-20 17:40:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,4,2019-05-21 11:12:00,2696.4,5,2019,285000,1376.8000000000002,0.5106067349058003,0 days 17:32:00
1180,2020-09-24 12:59:00,Maria das Graças,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,2,2020-09-25 11:18:00,6398.0,9,2020,285000,1798.1999999999998,0.28105658018130664,0 days 22:19:00
1181,2020-01-15 13:03:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,4,2020-01-15 15:59:00,223.6,1,2020,285000,112.0,0.5008944543828265,0 days 02:56:00
1182,2019-06-27 13:35:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,4,2019-06-28 11:17:00,5699.64,6,2019,285000,2503.6400000000003,0.43926283063491733,0 days 21:42:00
1183,2019-09-06 14:35:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-09-07 10:47:00,1360.0,9,2019,285000,608.4,0.44735294117647056,0 days 20:12:00
1184,2020-10-09 14:14:00,Maria das Graças,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,4,2020-10-09 17:15:00,569.6,10,2020,285000,330.0,0.5793539325842696,0 days 03:01:00
1185,2019-05-29 14:49:00,Maria das Graças,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,4,2019-05-30 14:22:00,12796.0,5,2019,285000,3596.3999999999996,0.28105658018130664,0 days 23:33:00
1186,2019-09-25 16:39:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,4,2019-09-30 16:33:00,7598.0,9,2019,285000,2838.3999999999996,0.3735719926296393,4 days 23:54:00
1187,2020-09-04 17:00:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,2,2020-09-05 14:03:00,2849.82,9,2020,285000,1251.8200000000002,0.43926283063491733,0 days 21:03:00
1188,2019-11-03 17:23:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,4,2019-11-05 11:49:00,1616.4,11,2019,285000,772.8000000000001,0.47809948032665184,1 days 18:26:00
1189,2020-11-03 17:08:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,2,2020-11-04 13:24:00,379.8,11,2020,285000,159.8,0.4207477619799895,0 days 20:16:00
1190,2019-12-02 13:18:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,2,2019-12-03 09:23:00,111.8,12,2019,285000,56.0,0.5008944543828265,0 days 20:05:00
1191,2020-12-20 17:13:00,Maria das Graças,Vendedor,Loja Matriz,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-12-24 15:04:00,2693.8,12,2020,285000,1294.0000000000002,0.4803623134605391,3 days 21:51:00
1192,2019-02-18 16:46:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,4,2019-02-19 16:36:00,1458.0,2,2019,285000,702.0,0.48148148148148145,0 days 23:50:00
1193,2020-08-25 14:56:00,Maria das Graças,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,4,2020-08-26 10:55:00,569.6,8,2020,285000,330.0,0.5793539325842696,0 days 19:59:00
1194,2020-03-10 11:24:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-03-17 09:36:00,4559.98,3,2020,285000,1758.1799999999994,0.38556748055912515,6 days 22:12:00
1195,2020-05-24 15:06:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,4,2020-05-25 12:57:00,5699.64,5,2020,285000,2503.6400000000003,0.43926283063491733,0 days 21:51:00
1196,2019-12-20 12:50:00,Maria das Graças,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,2,2019-12-20 17:21:00,6398.0,12,2019,285000,1798.1999999999998,0.28105658018130664,0 days 04:31:00
1197,2020-10-02 15:41:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-10-09 11:06:00,6836.4,10,2020,285000,2440.3999999999996,0.35697150547071554,6 days 19:25:00
1198,2019-01-24 15:57:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,2,2019-01-25 11:58:00,2849.82,1,2019,285000,1251.8200000000002,0.43926283063491733,0 days 20:01:00
1199,2019-07-29 16:02:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,4,2019-07-29 16:33:00,223.6,7,2019,285000,112.0,0.5008944543828265,0 days 00:31:00
1200,2019-05-01 14:19:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,2,2019-05-01 17:38:00,379.8,5,2019,285000,202.0,0.5318588730911006,0 days 03:19:00
1201,2020-10-05 09:56:00,Maria das Graças,Vendedor,Loja Matriz,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-10-08 14:32:00,2693.8,10,2020,285000,1294.0000000000002,0.4803623134605391,3 days 04:36:00
1202,2019-11-28 16:41:00,Maria das Graças,Vendedor,Loja Matriz,Cafeteira,Cozinha,159.9,284.9,2,2019-11-29 12:46:00,569.8,11,2019,285000,249.99999999999994,0.4387504387504387,0 days 20:05:00
1203,2020-10-13 09:51:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,4,2020-10-13 17:01:00,759.6,10,2020,285000,404.0,0.5318588730911006,0 days 07:10:00
1204,2020-11-30 09:20:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,4,2020-11-30 11:32:00,5699.64,11,2020,285000,2503.6400000000003,0.43926283063491733,0 days 02:12:00
1205,2019-03-09 10:52:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,2,2019-03-09 11:56:00,111.8,3,2019,285000,56.0,0.5008944543828265,0 days 01:04:00
1206,2019-02-01 13:49:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,4,2019-02-02 11:12:00,2696.4,2,2019,285000,1376.8000000000002,0.5106067349058003,0 days 21:23:00
1207,2020-12-01 14:24:00,Maria das Graças,Vendedor,Loja Matriz,Batedeira,Cozinha,49.9,95.9,4,2020-12-02 12:24:00,383.6,12,2020,285000,184.00000000000003,0.4796663190823775,0 days 22:00:00
1208,2020-12-08 10:23:00,Maria das Graças,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,2,2020-12-08 15:49:00,284.8,12,2020,285000,165.0,0.5793539325842696,0 days 05:26:00
1209,2019-04-12 11:17:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,4,2019-04-13 09:04:00,759.6,4,2019,285000,404.0,0.5318588730911006,0 days 21:47:00
1210,2020-11-03 10:11:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,4,2020-11-05 13:02:00,7598.0,11,2020,285000,2838.3999999999996,0.3735719926296393,2 days 02:51:00
1211,2020-09-04 13:40:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,2,2020-09-04 15:14:00,379.8,9,2020,285000,202.0,0.5318588730911006,0 days 01:34:00
1212,2019-05-02 09:45:00,Maria das Graças,Vendedor,Loja Matriz,Guarda Roupa,Casa,489.9,999.0,2,2019-05-05 13:31:00,1998.0,5,2019,285000,1018.2,0.5096096096096097,3 days 03:46:00
1213,2020-06-17 10:38:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,2,2020-06-17 12:30:00,379.8,6,2020,285000,159.8,0.4207477619799895,0 days 01:52:00
1214,2019-06-29 09:43:00,Maria das Graças,Vendedor,Loja Matriz,Geladeira,Eletrodomésticos,699.9,1346.9,2,2019-07-01 09:46:00,2693.8,6,2019,285000,1294.0000000000002,0.4803623134605391,2 days 00:03:00
1215,2020-06-01 16:41:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,2,2020-06-01 16:54:00,1348.2,6,2020,285000,688.4000000000001,0.5106067349058003,0 days 00:13:00
1216,2020-07-05 10:24:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,2,2020-07-12 09:08:00,808.2,7,2020,285000,386.40000000000003,0.47809948032665184,6 days 22:44:00
1217,2019-04-08 14:27:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-04-13 12:28:00,2279.99,4,2019,285000,879.0899999999997,0.38556748055912515,4 days 22:01:00
1218,2020-04-25 11:23:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,2,2020-04-25 13:35:00,3353.8,4,2020,285000,1554.0000000000002,0.4633550002981693,0 days 02:12:00
1219,2020-02-09 10:49:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,4,2020-02-10 09:02:00,2696.4,2,2020,285000,1376.8000000000002,0.5106067349058003,0 days 22:13:00
1220,2020-12-04 13:37:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,4,2020-12-04 17:10:00,759.6,12,2020,285000,319.6,0.4207477619799895,0 days 03:33:00
1221,2019-07-02 12:50:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,4,2019-07-02 15:30:00,6707.6,7,2019,285000,3108.0000000000005,0.4633550002981693,0 days 02:40:00
1222,2020-06-08 17:20:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,2,2020-06-13 13:39:00,3799.0,6,2020,285000,1419.1999999999998,0.3735719926296393,4 days 20:19:00
1223,2020-04-10 13:46:00,Maria das Graças,Vendedor,Loja Matriz,Guarda Roupa,Casa,489.9,999.0,2,2020-04-14 10:04:00,1998.0,4,2020,285000,1018.2,0.5096096096096097,3 days 20:18:00
1224,2019-11-18 14:26:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,2,2019-11-18 15:18:00,379.8,11,2019,285000,159.8,0.4207477619799895,0 days 00:52:00
1225,2019-06-06 12:03:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,4,2019-06-12 15:23:00,1616.4,6,2019,285000,772.8000000000001,0.47809948032665184,6 days 03:20:00
1226,2019-01-27 11:39:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,2,2019-01-28 10:41:00,379.8,1,2019,285000,202.0,0.5318588730911006,0 days 23:02:00
1227,2019-10-12 12:53:00,Maria das Graças,Vendedor,Loja Matriz,Sofá,Casa,789.9,1399.0,4,2019-10-18 17:42:00,5596.0,10,2019,285000,2436.4,0.43538241601143673,6 days 04:49:00
1228,2020-09-19 12:02:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,2,2020-09-25 10:55:00,808.2,9,2020,285000,386.40000000000003,0.47809948032665184,5 days 22:53:00
1229,2020-08-25 15:32:00,Maria das Graças,Vendedor,Loja Matriz,Sofá,Casa,789.9,1399.0,2,2020-08-30 10:12:00,2798.0,8,2020,285000,1218.2,0.43538241601143673,4 days 18:40:00
1230,2019-03-09 14:00:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-03-14 13:33:00,6836.4,3,2019,285000,2440.3999999999996,0.35697150547071554,4 days 23:33:00
1231,2019-01-10 14:58:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,2,2019-01-11 10:37:00,3353.8,1,2019,285000,1554.0000000000002,0.4633550002981693,0 days 19:39:00
1232,2020-06-18 17:55:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,4,2020-06-19 10:07:00,759.6,6,2020,285000,319.6,0.4207477619799895,0 days 16:12:00
1233,2019-11-19 16:31:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,4,2019-11-20 10:30:00,5699.64,11,2019,285000,2503.6400000000003,0.43926283063491733,0 days 17:59:00
1234,2019-08-23 14:54:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-08-30 16:30:00,3418.2,8,2019,285000,1220.1999999999998,0.35697150547071554,7 days 01:36:00
1235,2019-12-11 15:02:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,4,2019-12-18 11:03:00,1616.4,12,2019,285000,772.8000000000001,0.47809948032665184,6 days 20:01:00
1236,2019-01-15 15:10:00,Maria das Graças,Vendedor,Loja Matriz,Guarda Roupa,Casa,489.9,999.0,4,2019-01-18 09:08:00,3996.0,1,2019,285000,2036.4,0.5096096096096097,2 days 17:58:00
1237,2019-08-17 15:28:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-08-21 16:27:00,9119.96,8,2019,285000,3516.3599999999988,0.38556748055912515,4 days 00:59:00
1238,2019-06-19 10:28:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,2,2019-06-24 13:53:00,3799.0,6,2019,285000,1419.1999999999998,0.3735719926296393,5 days 03:25:00
1239,2019-05-22 13:12:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,4,2019-05-22 15:12:00,6707.6,5,2019,285000,3108.0000000000005,0.4633550002981693,0 days 02:00:00
1240,2019-01-18 15:46:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,2,2019-01-19 14:48:00,729.0,1,2019,285000,351.0,0.48148148148148145,0 days 23:02:00
1241,2020-02-24 17:16:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-02-25 14:53:00,1360.0,2,2020,285000,608.4,0.44735294117647056,0 days 21:37:00
1242,2019-11-12 10:39:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,2,2019-11-12 10:59:00,3353.8,11,2019,285000,1554.0000000000002,0.4633550002981693,0 days 00:20:00
1243,2019-10-22 17:42:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,4,2019-10-29 12:19:00,7598.0,10,2019,285000,2838.3999999999996,0.3735719926296393,6 days 18:37:00
1244,2020-02-28 15:45:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,4,2020-03-06 09:40:00,9119.96,2,2020,285000,3516.3599999999988,0.38556748055912515,6 days 17:55:00
1245,2019-09-27 14:01:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,4,2019-09-28 12:22:00,759.6,9,2019,285000,404.0,0.5318588730911006,0 days 22:21:00
1246,2020-11-26 12:03:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,4,2020-11-26 15:00:00,223.6,11,2020,285000,112.0,0.5008944543828265,0 days 02:57:00
1247,2019-08-19 10:42:00,Maria das Graças,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,4,2019-08-24 10:14:00,7598.0,8,2019,285000,2838.3999999999996,0.3735719926296393,4 days 23:32:00
1248,2020-03-17 15:58:00,Maria das Graças,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,4,2020-03-17 17:05:00,2696.4,3,2020,285000,1376.8000000000002,0.5106067349058003,0 days 01:07:00
1249,2020-08-18 09:53:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-08-18 14:24:00,1360.0,8,2020,285000,608.4,0.44735294117647056,0 days 04:31:00
1250,2020-06-24 11:04:00,Maria das Graças,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,4,2020-06-24 11:08:00,12796.0,6,2020,285000,3596.3999999999996,0.28105658018130664,0 days 00:04:00
1251,2019-06-09 09:56:00,Maria das Graças,Vendedor,Loja Matriz,Sofá,Casa,789.9,1399.0,2,2019-06-11 13:36:00,2798.0,6,2019,285000,1218.2,0.43538241601143673,2 days 03:40:00
1252,2020-09-24 14:26:00,Maria das Graças,Vendedor,Loja Matriz,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-10-01 09:54:00,2693.8,9,2020,285000,1294.0000000000002,0.4803623134605391,6 days 19:28:00
1253,2019-05-11 12:27:00,Maria das Graças,Vendedor,Loja Matriz,Aspirador de pó,Casa,88.9,189.9,2,2019-05-12 10:34:00,379.8,5,2019,285000,202.0,0.5318588730911006,0 days 22:07:00
1254,2019-08-29 09:57:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,1,2019-08-29 16:49:00,1676.9,8,2019,285000,777.0000000000001,0.4633550002981693,0 days 06:52:00
1255,2020-12-22 09:52:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,1,2020-12-22 17:07:00,364.5,12,2020,285000,175.5,0.48148148148148145,0 days 07:15:00
1256,2019-02-03 13:35:00,Maria das Graças,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,1,2019-02-04 10:09:00,142.4,2,2019,285000,82.5,0.5793539325842696,0 days 20:34:00
1257,2019-05-02 15:29:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2019-05-06 15:57:00,1709.1,5,2019,285000,610.0999999999999,0.35697150547071554,4 days 00:28:00
1258,2019-02-17 13:37:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-02-23 10:06:00,2279.99,2,2019,285000,879.0899999999997,0.38556748055912515,5 days 20:29:00
1259,2019-05-04 11:22:00,Maria das Graças,Vendedor,Loja Matriz,Batedeira,Cozinha,49.9,95.9,1,2019-05-04 11:30:00,95.9,5,2019,285000,46.00000000000001,0.4796663190823775,0 days 00:08:00
1260,2019-03-04 10:16:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-03-09 10:19:00,2279.99,3,2019,285000,879.0899999999997,0.38556748055912515,5 days 00:03:00
1261,2020-10-06 16:24:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,1,2020-10-06 17:44:00,1424.91,10,2020,285000,625.9100000000001,0.43926283063491733,0 days 01:20:00
1262,2020-05-22 13:45:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,1,2020-05-22 14:18:00,1424.91,5,2020,285000,625.9100000000001,0.43926283063491733,0 days 00:33:00
1263,2019-11-12 17:52:00,Maria das Graças,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,1,2019-11-13 16:23:00,142.4,11,2019,285000,82.5,0.5793539325842696,0 days 22:31:00
1264,2020-06-26 10:59:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,1,2020-07-01 14:25:00,404.1,6,2020,285000,193.20000000000002,0.47809948032665184,5 days 03:26:00
1265,2019-05-01 14:56:00,Maria das Graças,Vendedor,Loja Matriz,Cafeteira,Cozinha,159.9,284.9,2,2019-05-02 14:03:00,569.8,5,2019,285000,249.99999999999994,0.4387504387504387,0 days 23:07:00
1266,2020-10-24 11:54:00,Maria das Graças,Vendedor,Loja Matriz,Colchão,Casa,109.9,249.9,4,2020-10-24 13:41:00,999.6,10,2020,285000,560.0,0.5602240896358543,0 days 01:47:00
1267,2019-09-19 13:06:00,Maria das Graças,Vendedor,Loja Matriz,Geladeira,Eletrodomésticos,699.9,1346.9,2,2019-09-25 10:58:00,2693.8,9,2019,285000,1294.0000000000002,0.4803623134605391,5 days 21:52:00
1268,2019-07-26 13:21:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,1,2019-07-31 17:52:00,404.1,7,2019,285000,193.20000000000002,0.47809948032665184,5 days 04:31:00
1269,2019-06-04 10:42:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-06-05 10:05:00,680.0,6,2019,285000,304.2,0.44735294117647056,0 days 23:23:00
1270,2019-07-27 10:17:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,4,2019-07-28 09:16:00,1458.0,7,2019,285000,702.0,0.48148148148148145,0 days 22:59:00
1271,2020-06-27 10:29:00,Maria das Graças,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,2,2020-06-27 15:49:00,111.8,6,2020,285000,56.0,0.5008944543828265,0 days 05:20:00
